fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,unit,note
2002-03,Odisha,Koraput,Koraput,363.0,Ginger,Kharif,1250.0,2520.0,2.016,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bhadrak,Bhadrak,348.0,Ginger,Kharif,90.0,180.0,2.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Puri,Puri,369.0,Ginger,Kharif,20.0,40.0,2.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Balangir,Balangir,345.0,Turmeric,Whole Year,10.0,20.0,2.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Khordha,Khordha,362.0,Turmeric,Whole Year,140.0,280.0,2.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nuapada,Nuapada,368.0,Turmeric,Whole Year,10.0,20.0,2.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,State Total,,,Ginger,Kharif,15340.0,29490.0,1.922425032594524,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sambalpur,Sambalpur,371.0,Ginger,Kharif,580.0,1100.0,1.896551724137931,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Rayagada,Rayagada,370.0,Ginger,Kharif,480.0,910.0,1.8958333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sundargarh,Sundargarh,373.0,Ginger,Kharif,730.0,1380.0,1.8904109589041096,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nabarangpur,Nabarangpur,366.0,Wheat,Rabi,149.0,280.6,1.8832214765100672,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jajapur,Jajapur,356.0,Ginger,Kharif,250.0,470.0,1.88,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Malkangiri,Malkangiri,364.0,Ginger,Kharif,250.0,470.0,1.88,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Ginger,Kharif,380.0,710.0,1.868421052631579,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Cuttack,Cuttack,350.0,Ginger,Kharif,350.0,650.0,1.8571428571428568,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nabarangpur,Nabarangpur,366.0,Ginger,Kharif,140.0,260.0,1.8571428571428568,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Ginger,Kharif,270.0,500.0,1.851851851851852,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jharsuguda,Jharsuguda,357.0,Ginger,Kharif,520.0,960.0,1.8461538461538465,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Puri,Puri,369.0,Turmeric,Whole Year,60.0,110.0,1.8333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nayagarh,Nayagarh,367.0,Ginger,Kharif,860.0,1570.0,1.825581395348837,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Khordha,Khordha,362.0,Ginger,Kharif,550.0,1000.0,1.818181818181818,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Dhenkanal,Dhenkanal,352.0,Ginger,Kharif,270.0,490.0,1.8148148148148149,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kalahandi,Kalahandi,358.0,Ginger,Kharif,50.0,90.0,1.8,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Ginger,Kharif,600.0,1070.0,1.7833333333333334,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nuapada,Nuapada,368.0,Ginger,Kharif,80.0,140.0,1.75,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sambalpur,Sambalpur,371.0,Wheat,Rabi,253.0,363.3,1.4359683794466405,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Deogarh,Deogarh,351.0,Ginger,Kharif,140.0,200.0,1.4285714285714286,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,State Total,,,Turmeric,Whole Year,23640.0,33700.0,1.4255499153976312,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jharsuguda,Jharsuguda,357.0,Wheat,Rabi,154.0,216.2,1.4038961038961038,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Wheat,Rabi,3.0,4.2,1.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Groundnut,Kharif,936.0,1298.2,1.386965811965812,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Boudh,Boudh,349.0,Wheat,Rabi,25.0,34.6,1.384,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Koraput,Koraput,363.0,Groundnut,Kharif,24.0,33.1,1.3791666666666669,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sundargarh,Sundargarh,373.0,Wheat,Rabi,1954.0,2598.4,1.32978505629478,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kalahandi,Kalahandi,358.0,Sunflower,Rabi,350.0,460.0,1.3142857142857145,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Anugul,Anugul,344.0,Wheat,Rabi,112.0,146.9,1.311607142857143,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Balangir,Balangir,345.0,Wheat,Rabi,265.0,344.8,1.3011320754716982,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bargarh,Bargarh,347.0,Rice,Kharif,306000.0,393000.0,1.2843137254901962,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bargarh,Bargarh,347.0,Maize,Kharif,54.0,68.7,1.2722222222222224,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bargarh,Bargarh,347.0,Wheat,Rabi,255.0,324.1,1.2709803921568628,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendujhar,Kendujhar,361.0,Sunflower,Rabi,150.0,190.0,1.2666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bhadrak,Bhadrak,348.0,Rice,Kharif,151000.0,191000.0,1.2649006622516556,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Gajapati,Gajapati,353.0,Maize,Kharif,8575.0,10802.2,1.259731778425656,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Cuttack,Cuttack,350.0,Wheat,Rabi,56.0,70.3,1.2553571428571428,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Anugul,Anugul,344.0,Ginger,Kharif,470.0,590.0,1.25531914893617,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Other Rabi pulses,Rabi,1130.0,1410.0,1.247787610619469,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,State Total,,,Wheat,Rabi,4627.0,5768.1,1.246617678841582,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Deogarh,Deogarh,351.0,Wheat,Rabi,86.0,106.0,1.2325581395348837,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kandhamal,Kandhamal,359.0,Wheat,Rabi,19.0,23.4,1.2315789473684209,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Balangir,Balangir,345.0,Ginger,Kharif,220.0,270.0,1.2272727272727273,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sambalpur,Sambalpur,371.0,Groundnut,Kharif,81.0,99.0,1.2222222222222223,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nayagarh,Nayagarh,367.0,Arhar(Tur),Kharif,1280.0,1550.0,1.2109375,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Groundnut,Kharif,50.0,60.0,1.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Kharif,88000.0,105000.0,1.193181818181818,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kandhamal,Kandhamal,359.0,Maize,Kharif,3960.0,4644.3,1.1728030303030303,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Cuttack,Cuttack,350.0,Rice,Kharif,155000.0,180000.0,1.1612903225806452,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Dhenkanal,Dhenkanal,352.0,Wheat,Rabi,9.0,10.3,1.1444444444444446,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sambalpur,Sambalpur,371.0,Rice,Kharif,139000.0,157000.0,1.129496402877698,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Puri,Puri,369.0,Groundnut,Kharif,2031.0,2244.3,1.1050221565731169,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Ganjam,Ganjam,354.0,Groundnut,Kharif,3803.0,4202.1,1.1049434656849857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nabarangpur,Nabarangpur,366.0,Maize,Kharif,10071.0,10741.4,1.0665673716612054,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Ganjam,Ganjam,354.0,Maize,Kharif,572.0,607.7,1.0624125874125876,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Rice,Kharif,122000.0,129000.0,1.0573770491803278,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Groundnut,Kharif,2477.0,2617.3,1.0566410981025434,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Koraput,Koraput,363.0,Rice,Kharif,127000.0,134000.0,1.0551181102362204,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nuapada,Nuapada,368.0,Wheat,Rabi,81.0,85.1,1.0506172839506172,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bhadrak,Bhadrak,348.0,Groundnut,Kharif,50.0,52.2,1.044,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kalahandi,Kalahandi,358.0,Jowar,Kharif,290.0,300.0,1.0344827586206895,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Gajapati,Gajapati,353.0,Rice,Kharif,33000.0,34000.0,1.0303030303030305,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Rayagada,Rayagada,370.0,Maize,Kharif,3895.0,4004.7,1.0281643132220797,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jajapur,Jajapur,356.0,Groundnut,Kharif,9865.0,10110.4,1.0248758236188544,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendujhar,Kendujhar,361.0,Wheat,Rabi,312.0,317.1,1.016346153846154,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Bhadrak,Bhadrak,348.0,Arhar(Tur),Kharif,30.0,30.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Arhar(Tur),Kharif,40.0,40.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Ginger,Kharif,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Jowar,Kharif,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Cuttack,Cuttack,350.0,Safflower,Rabi,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Safflower,Rabi,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nayagarh,Nayagarh,367.0,Safflower,Rabi,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kandhamal,Kandhamal,359.0,Sunflower,Kharif,10.0,10.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Groundnut,Kharif,826.0,825.6,0.9995157384987894,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Koraput,Koraput,363.0,Maize,Kharif,4115.0,4073.4,0.9898906439854191,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Wheat,Rabi,626.0,619.4,0.9894568690095846,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Baleshwar,Balasore,346.0,Groundnut,Kharif,1512.0,1495.0,0.9887566137566136,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,State Total,,,Maize,Kharif,43100.0,42399.4,0.9837447795823666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Gajapati,Gajapati,353.0,Arhar(Tur),Kharif,4360.0,4230.0,0.970183486238532,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Balangir,Balangir,345.0,Sunflower,Rabi,490.0,470.0,0.9591836734693876,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Baleshwar,Balasore,346.0,Rice,Kharif,224000.0,214000.0,0.9553571428571428,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kalahandi,Kalahandi,358.0,Gram,Rabi,5520.0,5240.0,0.9492753623188406,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Malkangiri,Malkangiri,364.0,Groundnut,Kharif,609.0,573.3,0.9413793103448276,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Baleshwar,Balasore,346.0,Other Rabi pulses,Rabi,640.0,600.0,0.9375,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendujhar,Kendujhar,361.0,Gram,Rabi,2800.0,2620.0,0.9357142857142856,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Rice,Kharif,129000.0,120000.0,0.9302325581395348,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sambalpur,Sambalpur,371.0,Maize,Kharif,110.0,100.5,0.9136363636363636,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sonepur,Sonepur,372.0,Sunflower,Rabi,110.0,100.0,0.9090909090909092,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kalahandi,Kalahandi,358.0,Wheat,Rabi,72.0,65.2,0.9055555555555556,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Rayagada,Rayagada,370.0,Tobacco,Whole Year,1250.0,1130.0,0.904,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Gajapati,Gajapati,353.0,Groundnut,Kharif,116.0,102.6,0.8844827586206896,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Puri,Puri,369.0,Rice,Kharif,146000.0,129000.0,0.8835616438356164,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nayagarh,Nayagarh,367.0,Groundnut,Kharif,351.0,309.8,0.8826210826210826,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Ganjam,Ganjam,354.0,Dry chillies,Whole Year,5000.0,4400.0,0.88,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Rayagada,Rayagada,370.0,Dry chillies,Whole Year,3750.0,3300.0,0.88,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendujhar,Kendujhar,361.0,Dry chillies,Whole Year,3130.0,2740.0,0.8753993610223643,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Dry chillies,Whole Year,800.0,700.0,0.875,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Gram,Rabi,80.0,70.0,0.875,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Mayurbhanj,Mayurbhanj,365.0,Sunflower,Rabi,80.0,70.0,0.875,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Ganjam,Ganjam,354.0,Rice,Kharif,254000.0,222000.0,0.8740157480314961,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,State Total,,,Groundnut,Kharif,56137.0,48834.7,0.8699200171010206,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Puri,Puri,369.0,Dry chillies,Whole Year,230.0,200.0,0.8695652173913043,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Malkangiri,Malkangiri,364.0,Dry chillies,Whole Year,2500.0,2150.0,0.86,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Baleshwar,Balasore,346.0,Dry chillies,Whole Year,4120.0,3540.0,0.8592233009708737,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Rayagada,Rayagada,370.0,Rice,Kharif,56000.0,48000.0,0.8571428571428571,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Khordha,Khordha,362.0,Groundnut,Kharif,293.0,250.5,0.8549488054607508,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Khordha,Khordha,362.0,Dry chillies,Whole Year,750.0,640.0,0.8533333333333334,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Dhenkanal,Dhenkanal,352.0,Dry chillies,Whole Year,2500.0,2130.0,0.852,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nayagarh,Nayagarh,367.0,Dry chillies,Whole Year,810.0,690.0,0.8518518518518519,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Sundargarh,Sundargarh,373.0,Dry chillies,Whole Year,3000.0,2550.0,0.85,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Dry chillies,Whole Year,5330.0,4530.0,0.849906191369606,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Cuttack,Cuttack,350.0,Dry chillies,Whole Year,3120.0,2650.0,0.8493589743589743,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Nabarangpur,Nabarangpur,366.0,Dry chillies,Whole Year,1260.0,1070.0,0.8492063492063492,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Kendrapara,Kendrapara,360.0,Dry chillies,Whole Year,4240.0,3600.0,0.8490566037735849,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Gajapati,Gajapati,353.0,Dry chillies,Whole Year,1920.0,1630.0,0.8489583333333334,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
2002-03,Odisha,Anugul,Anugul,344.0,Dry chillies,Whole Year,3500.0,2970.0,0.8485714285714285,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",
